image_id,page_url,image_url,label,_split
konstantin-vasilyev_birth-of-the-danube-1,http://www.wikiart.org/en/konstantin-vasilyev/birth-of-the-danube-1,http://uploads2.wikiart.org/images/konstantin-vasilyev/birth-of-the-danube-1.jpg,9,test
konstantin-vasilyev_birth-of-the-danube-2,http://www.wikiart.org/en/konstantin-vasilyev/birth-of-the-danube-2,http://uploads2.wikiart.org/images/konstantin-vasilyev/birth-of-the-danube-2.jpg,9,train
konstantin-vasilyev_divination-1,http://www.wikiart.org/en/konstantin-vasilyev/divination-1,http://uploads2.wikiart.org/images/konstantin-vasilyev/divination-1.jpg,9,train
konstantin-vasilyev_elder,http://www.wikiart.org/en/konstantin-vasilyev/elder,http://uploads4.wikiart.org/images/konstantin-vasilyev/elder.jpg,9,test
konstantin-vasilyev_eupraxia-1,http://www.wikiart.org/en/konstantin-vasilyev/eupraxia-1,http://uploads0.wikiart.org/images/konstantin-vasilyev/eupraxia-1.jpg,9,train
konstantin-vasilyev_farewell-of-slav,http://www.wikiart.org/en/konstantin-vasilyev/farewell-of-slav,http://uploads6.wikiart.org/images/konstantin-vasilyev/farewell-of-slav.jpg,9,test
konstantin-vasilyev_homesickness,http://www.wikiart.org/en/konstantin-vasilyev/homesickness,http://uploads2.wikiart.org/images/konstantin-vasilyev/homesickness.jpg,9,train
konstantin-vasilyev_ilya-muromets-release-of-prisoners,http://www.wikiart.org/en/konstantin-vasilyev/ilya-muromets-release-of-prisoners,http://uploads6.wikiart.org/images/konstantin-vasilyev/ilya-muromets-release-of-prisoners.jpg,9,train
konstantin-vasilyev_on-the-bridge-kalinovoye,http://www.wikiart.org/en/konstantin-vasilyev/on-the-bridge-kalinovoye,http://uploads5.wikiart.org/images/konstantin-vasilyev/on-the-bridge-kalinovoye.jpg,9,train
konstantin-vasilyev_sviyazhsk,http://www.wikiart.org/en/konstantin-vasilyev/sviyazhsk,http://uploads8.wikiart.org/images/konstantin-vasilyev/sviyazhsk.jpg,9,test
konstantin-vasilyev_volga-1,http://www.wikiart.org/en/konstantin-vasilyev/volga-1,http://uploads6.wikiart.org/images/konstantin-vasilyev/volga-1.jpg,9,train
konstantin-vasilyev_volga-2,http://www.wikiart.org/en/konstantin-vasilyev/volga-2,http://uploads6.wikiart.org/images/konstantin-vasilyev/volga-2.jpg,9,train
konstantin-vasilyev_volga-and-mikula,http://www.wikiart.org/en/konstantin-vasilyev/volga-and-mikula,http://uploads6.wikiart.org/images/konstantin-vasilyev/volga-and-mikula.jpg,9,train
konstantinos-parthenis_agia-sofia,http://www.wikiart.org/en/konstantinos-parthenis/agia-sofia,http://uploads3.wikiart.org/images/konstantinos-parthenis/agia-sofia.jpg,2,train
konstantinos-parthenis_angel,http://www.wikiart.org/en/konstantinos-parthenis/angel,http://uploads7.wikiart.org/images/konstantinos-parthenis/angel.jpg,2,train
konstantinos-parthenis_corfu-landscape-1917,http://www.wikiart.org/en/konstantinos-parthenis/corfu-landscape-1917,http://uploads4.wikiart.org/images/konstantinos-parthenis/corfu-landscape-1917.jpg,0,train
konstantinos-parthenis_figure-from-greek-antiquity-diptych,http://www.wikiart.org/en/konstantinos-parthenis/figure-from-greek-antiquity-diptych,http://uploads1.wikiart.org/images/konstantinos-parthenis/figure-from-greek-antiquity-diptych.jpg,2,test
konstantinos-parthenis_landscape-with-cypresses-1920,http://www.wikiart.org/en/konstantinos-parthenis/landscape-with-cypresses-1920,http://uploads4.wikiart.org/images/konstantinos-parthenis/landscape-with-cypresses-1920.jpg,2,train
konstantinos-parthenis_portrait-of-averoff,http://www.wikiart.org/en/konstantinos-parthenis/portrait-of-averoff,http://uploads3.wikiart.org/images/konstantinos-parthenis/portrait-of-averoff.jpg,9,train
konstantinos-parthenis_portrait-of-ioulia-partheni-1911,http://www.wikiart.org/en/konstantinos-parthenis/portrait-of-ioulia-partheni-1911,http://uploads7.wikiart.org/images/konstantinos-parthenis/portrait-of-ioulia-partheni-1911.jpg,9,test
konstantinos-parthenis_portrait-of-julia-parthenis-1914,http://www.wikiart.org/en/konstantinos-parthenis/portrait-of-julia-parthenis-1914,http://uploads7.wikiart.org/images/konstantinos-parthenis/portrait-of-julia-parthenis-1914.jpg,0,train
konstantinos-parthenis_portrait-of-m-p-papathanasiou,http://www.wikiart.org/en/konstantinos-parthenis/portrait-of-m-p-papathanasiou,http://uploads4.wikiart.org/images/konstantinos-parthenis/portrait-of-m-p-papathanasiou.jpg,9,train
konstantinos-parthenis_self-portrait-1899,http://www.wikiart.org/en/konstantinos-parthenis/self-portrait-1899,http://uploads2.wikiart.org/images/konstantinos-parthenis/self-portrait-1899.jpg,9,train
konstantinos-parthenis_the-apotheosis-of-athanasios-diakos-1933,http://www.wikiart.org/en/konstantinos-parthenis/the-apotheosis-of-athanasios-diakos-1933,http://uploads6.wikiart.org/images/konstantinos-parthenis/the-apotheosis-of-athanasios-diakos-1933.jpg,2,train
konstantinos-parthenis_the-harbor-of-kalamata-1911,http://www.wikiart.org/en/konstantinos-parthenis/the-harbor-of-kalamata-1911,http://uploads2.wikiart.org/images/konstantinos-parthenis/the-harbor-of-kalamata-1911.jpg,5,train
konstantinos-parthenis_the-resurrection,http://www.wikiart.org/en/konstantinos-parthenis/the-resurrection,http://uploads0.wikiart.org/images/konstantinos-parthenis/the-resurrection.jpg,2,train
konstantinos-parthenis_the-slope-1908,http://www.wikiart.org/en/konstantinos-parthenis/the-slope-1908,http://uploads7.wikiart.org/images/konstantinos-parthenis/the-slope-1908.jpg,9,train
konstantinos-parthenis_victory-triptych-1919,http://www.wikiart.org/en/konstantinos-parthenis/victory-triptych-1919,http://uploads5.wikiart.org/images/konstantinos-parthenis/victory-triptych-1919.jpg,2,test
konstantinos-parthenis_vuew-of-kavala-1904,http://www.wikiart.org/en/konstantinos-parthenis/vuew-of-kavala-1904,http://uploads3.wikiart.org/images/konstantinos-parthenis/vuew-of-kavala-1904.jpg,5,train
konstantinos-volanakis_1869-1875-1,http://www.wikiart.org/en/konstantinos-volanakis/1869-1875-1,http://uploads5.wikiart.org/images/konstantinos-volanakis/1869-1875(1).jpg,6,train
konstantinos-volanakis_1870-1875,http://www.wikiart.org/en/konstantinos-volanakis/1870-1875,http://uploads2.wikiart.org/images/konstantinos-volanakis/1870-1875.jpg,3,train
konstantinos-volanakis_boats-at-the-sea,http://www.wikiart.org/en/konstantinos-volanakis/boats-at-the-sea,http://uploads3.wikiart.org/images/konstantinos-volanakis/boats-at-the-sea(1).jpg,6,train
konstantinos-volanakis_naval-battle-at-lissa-1869,http://www.wikiart.org/en/konstantinos-volanakis/naval-battle-at-lissa-1869,http://uploads1.wikiart.org/images/konstantinos-volanakis/naval-battle-at-lissa-1869.jpg,6,train
konstantinos-volanakis_seashore-of-poros,http://www.wikiart.org/en/konstantinos-volanakis/seashore-of-poros,http://uploads1.wikiart.org/images/konstantinos-volanakis/seashore-of-poros.jpg,6,train
konstantinos-volanakis_the-fisherman-s-home-on-the-beach,http://www.wikiart.org/en/konstantinos-volanakis/the-fisherman-s-home-on-the-beach,http://uploads2.wikiart.org/images/konstantinos-volanakis/the-fisherman-s-home-on-the-beach(2).jpg,6,train
kuzma-petrov-vodkin_a-woman-in-a-chiton-1910,http://www.wikiart.org/en/kuzma-petrov-vodkin/a-woman-in-a-chiton-1910,http://uploads5.wikiart.org/images/kuzma-petrov-vodkin/a-woman-in-a-chiton-1910.jpg,9,train
kuzma-petrov-vodkin_alyosha-1927,http://www.wikiart.org/en/kuzma-petrov-vodkin/alyosha-1927,http://uploads2.wikiart.org/images/kuzma-petrov-vodkin/alyosha-1927.jpg,9,train
kuzma-petrov-vodkin_arrangement-1918,http://www.wikiart.org/en/kuzma-petrov-vodkin/arrangement-1918,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/arrangement-1918.jpg,9,test
kuzma-petrov-vodkin_bacchante-1912,http://www.wikiart.org/en/kuzma-petrov-vodkin/bacchante-1912,http://uploads4.wikiart.org/images/kuzma-petrov-vodkin/bacchante-1912.jpg,9,train
kuzma-petrov-vodkin_boy-jumping-into-water-1913,http://www.wikiart.org/en/kuzma-petrov-vodkin/boy-jumping-into-water-1913,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/boy-jumping-into-water-1913.jpg,9,train
kuzma-petrov-vodkin_drawing-for-the-painting-death-of-commissioner-1927,http://www.wikiart.org/en/kuzma-petrov-vodkin/drawing-for-the-painting-death-of-commissioner-1927,http://uploads5.wikiart.org/images/kuzma-petrov-vodkin/drawing-for-the-painting-death-of-commissioner-1927.jpg,9,train
kuzma-petrov-vodkin_drawing-for-the-painting-s-dream-1910,http://www.wikiart.org/en/kuzma-petrov-vodkin/drawing-for-the-painting-s-dream-1910,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/drawing-for-the-painting-s-dream-1910.jpg,9,train
kuzma-petrov-vodkin_drawing-hands-1913,http://www.wikiart.org/en/kuzma-petrov-vodkin/drawing-hands-1913,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/drawing-hands-1913.jpg,9,test
kuzma-petrov-vodkin_earthquake-in-the-crimea-1928,http://www.wikiart.org/en/kuzma-petrov-vodkin/earthquake-in-the-crimea-1928,http://uploads1.wikiart.org/images/kuzma-petrov-vodkin/earthquake-in-the-crimea-1928.jpg,9,train
kuzma-petrov-vodkin_gypsy-1927,http://www.wikiart.org/en/kuzma-petrov-vodkin/gypsy-1927,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/gypsy-1927.jpg,9,train
kuzma-petrov-vodkin_head-of-a-boy-1910,http://www.wikiart.org/en/kuzma-petrov-vodkin/head-of-a-boy-1910,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/head-of-a-boy-1910.jpg,9,train
kuzma-petrov-vodkin_head-of-a-boy-1916,http://www.wikiart.org/en/kuzma-petrov-vodkin/head-of-a-boy-1916,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/head-of-a-boy-1916.jpg,9,test
kuzma-petrov-vodkin_hurricane-1914,http://www.wikiart.org/en/kuzma-petrov-vodkin/hurricane-1914,http://uploads4.wikiart.org/images/kuzma-petrov-vodkin/hurricane-1914.jpg,9,train
kuzma-petrov-vodkin_in-the-veil-1907,http://www.wikiart.org/en/kuzma-petrov-vodkin/in-the-veil-1907,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/in-the-veil-1907.jpg,5,test
kuzma-petrov-vodkin_interior-1920,http://www.wikiart.org/en/kuzma-petrov-vodkin/interior-1920,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/interior-1920.jpg,9,test
kuzma-petrov-vodkin_ivan-karamazov-1927,http://www.wikiart.org/en/kuzma-petrov-vodkin/ivan-karamazov-1927,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/ivan-karamazov-1927.jpg,9,train
kuzma-petrov-vodkin_lenushka-in-bed-1926,http://www.wikiart.org/en/kuzma-petrov-vodkin/lenushka-in-bed-1926,http://uploads1.wikiart.org/images/kuzma-petrov-vodkin/lenushka-in-bed-1926.jpg,9,train
kuzma-petrov-vodkin_may-1st-1919,http://www.wikiart.org/en/kuzma-petrov-vodkin/may-1st-1919,http://uploads2.wikiart.org/images/kuzma-petrov-vodkin/may-1st-1919.jpg,9,train
kuzma-petrov-vodkin_mother-child-saving-1932,http://www.wikiart.org/en/kuzma-petrov-vodkin/mother-child-saving-1932,http://uploads5.wikiart.org/images/kuzma-petrov-vodkin/mother-child-saving-1932.jpg,9,train
kuzma-petrov-vodkin_picture-to-picture-game-boy-1911,http://www.wikiart.org/en/kuzma-petrov-vodkin/picture-to-picture-game-boy-1911,http://uploads4.wikiart.org/images/kuzma-petrov-vodkin/picture-to-picture-game-boy-1911.jpg,9,train
kuzma-petrov-vodkin_portrait-of-a-girl-1921,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-a-girl-1921,http://uploads4.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-a-girl-1921.jpg,9,train
kuzma-petrov-vodkin_portrait-of-a-woman,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-a-woman,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-a-woman.jpg,9,train
kuzma-petrov-vodkin_portrait-of-andrei-bely-1932,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-andrei-bely-1932,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-andrei-bely-1932.jpg,9,train
kuzma-petrov-vodkin_portrait-of-anna-akhmatova-1922,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-anna-akhmatova-1922,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-anna-akhmatova-1922.jpg,9,train
kuzma-petrov-vodkin_portrait-of-grekova-kazachka-1912,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-grekova-kazachka-1912,http://uploads5.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-grekova-kazachka-1912.jpg,9,train
kuzma-petrov-vodkin_portrait-of-m-f-petrova-vodkina,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-m-f-petrova-vodkina,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-m-f-petrova-vodkina.jpg,9,train
kuzma-petrov-vodkin_portrait-of-m-f-petrova-vodkina-1913,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-m-f-petrova-vodkina-1913,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-m-f-petrova-vodkina-1913.jpg,9,train
kuzma-petrov-vodkin_portrait-of-the-artist-s-wife-1913,http://www.wikiart.org/en/kuzma-petrov-vodkin/portrait-of-the-artist-s-wife-1913,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/portrait-of-the-artist-s-wife-1913.jpg,9,test
kuzma-petrov-vodkin_raznoschitsa-1922,http://www.wikiart.org/en/kuzma-petrov-vodkin/raznoschitsa-1922,http://uploads7.wikiart.org/images/kuzma-petrov-vodkin/raznoschitsa-1922.jpg,9,train
kuzma-petrov-vodkin_roofs-1923,http://www.wikiart.org/en/kuzma-petrov-vodkin/roofs-1923,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/roofs-1923.jpg,9,train
kuzma-petrov-vodkin_self-portrait-1921,http://www.wikiart.org/en/kuzma-petrov-vodkin/self-portrait-1921,http://uploads8.wikiart.org/images/kuzma-petrov-vodkin/self-portrait-1921.jpg,9,train
kuzma-petrov-vodkin_sketch-magazine-cover-krasnaya-niva-1926,http://www.wikiart.org/en/kuzma-petrov-vodkin/sketch-magazine-cover-krasnaya-niva-1926,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/sketch-magazine-cover-krasnaya-niva-1926.jpg,9,train
kuzma-petrov-vodkin_still-life-1918,http://www.wikiart.org/en/kuzma-petrov-vodkin/still-life-1918,http://uploads5.wikiart.org/images/kuzma-petrov-vodkin/still-life-1918.jpg,9,train
kuzma-petrov-vodkin_still-life-with-an-ashtray-1920,http://www.wikiart.org/en/kuzma-petrov-vodkin/still-life-with-an-ashtray-1920,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/still-life-with-an-ashtray-1920.jpg,9,train
kuzma-petrov-vodkin_still-life-with-letters-1925,http://www.wikiart.org/en/kuzma-petrov-vodkin/still-life-with-letters-1925,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/still-life-with-letters-1925.jpg,9,test
kuzma-petrov-vodkin_the-first-demonstration-family-working-on-the-first-anniversary-of-october-1927,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-first-demonstration-family-working-on-the-first-anniversary-of-october-1927,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/the-first-demonstration-family-working-on-the-first-anniversary-of-october-1927.jpg,9,train
kuzma-petrov-vodkin_the-first-sketch-for-the-painting-in-1919-1925,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-first-sketch-for-the-painting-in-1919-1925,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/the-first-sketch-for-the-painting-in-1919-1925.jpg,9,train
kuzma-petrov-vodkin_the-girl-at-the-desk-1934,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-girl-at-the-desk-1934,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/the-girl-at-the-desk-1934.jpg,9,train
kuzma-petrov-vodkin_the-girl-in-the-woods-1938,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-girl-in-the-woods-1938,http://uploads7.wikiart.org/images/kuzma-petrov-vodkin/the-girl-in-the-woods-1938.jpg,9,train
kuzma-petrov-vodkin_the-girl-on-the-beach-1925,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-girl-on-the-beach-1925,http://uploads7.wikiart.org/images/kuzma-petrov-vodkin/the-girl-on-the-beach-1925.jpg,9,train
kuzma-petrov-vodkin_the-line-of-fire-1916,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-line-of-fire-1916,http://uploads2.wikiart.org/images/kuzma-petrov-vodkin/the-line-of-fire-1916.jpg,9,train
kuzma-petrov-vodkin_the-samovar-1926,http://www.wikiart.org/en/kuzma-petrov-vodkin/the-samovar-1926,http://uploads6.wikiart.org/images/kuzma-petrov-vodkin/the-samovar-1926.jpg,9,train
kuzma-petrov-vodkin_theatre-farce,http://www.wikiart.org/en/kuzma-petrov-vodkin/theatre-farce,http://uploads3.wikiart.org/images/kuzma-petrov-vodkin/theatre-farce.jpg,5,train
kuzma-petrov-vodkin_thirsty-warrior-1915,http://www.wikiart.org/en/kuzma-petrov-vodkin/thirsty-warrior-1915,http://uploads1.wikiart.org/images/kuzma-petrov-vodkin/thirsty-warrior-1915.jpg,9,train
kuzma-petrov-vodkin_violin-1916,http://www.wikiart.org/en/kuzma-petrov-vodkin/violin-1916,http://uploads1.wikiart.org/images/kuzma-petrov-vodkin/violin-1916.jpg,9,train
kuzma-petrov-vodkin_workers-1926,http://www.wikiart.org/en/kuzma-petrov-vodkin/workers-1926,http://uploads2.wikiart.org/images/kuzma-petrov-vodkin/workers-1926.jpg,9,test
kuzma-petrov-vodkin_yellow-face-female-face-1921,http://www.wikiart.org/en/kuzma-petrov-vodkin/yellow-face-female-face-1921,http://uploads0.wikiart.org/images/kuzma-petrov-vodkin/yellow-face-female-face-1921.jpg,9,train
lajos-gulacsy_ancient-garden-1913,http://www.wikiart.org/en/lajos-gulacsy/ancient-garden-1913,http://uploads3.wikiart.org/images/gulacsy-lajos/ancient-garden-1913.jpg,9,train
lajos-gulacsy_golgotha-1912,http://www.wikiart.org/en/lajos-gulacsy/golgotha-1912,http://uploads6.wikiart.org/images/gulacsy-lajos/golgotha-1912.jpg,9,train
lajos-gulacsy_transcience-1912,http://www.wikiart.org/en/lajos-gulacsy/transcience-1912,http://uploads0.wikiart.org/images/gulacsy-lajos/transcience-1912.jpg,9,test
lasar-segall_aldeia-russa-1918,http://www.wikiart.org/en/lasar-segall/aldeia-russa-1918,http://uploads0.wikiart.org/images/lasar-segall/aldeia-russa-1918.jpg,2,train
